DATE       ,MAX_TEMPERATURE_C ,MIN_TEMPERATURE_C ,WINDSPEED_MAX_KMH ,TEMPERATURE_MORNING_C ,TEMPERATURE_NOON_C ,TEMPERATURE_EVENING_C ,PRECIP_TOTAL_DAY_MM ,HUMIDITY_MAX_PERCENT ,VISIBILITY_AVG_KM ,PRESSURE_MAX_MB ,CLOUDCOVER_AVG_PERCENT ,HEATINDEX_MAX_C ,DEWPOINT_MAX_C ,WINDTEMP_MAX_C ,WEATHER_CODE_MORNING ,WEATHER_CODE_NOON ,WEATHER_CODE_EVENING ,TOTAL_SNOW_MM ,UV_INDEX ,SUNHOUR ,OPINION                ,SUNSET   ,SUNRISE  ,TEMPERATURE_NIGHT_C
2022-03-11 ,-5                ,-9                ,               14 ,-9                    ,-6                 ,-6                    ,                0.6 ,                  94 ,            6.75  ,           1024 ,                98.125 ,              0 ,             0 ,-14            ,                 122 ,              122 ,                 338 ,          0.5 ,       1 ,    5.7 ,météo très défavorable ,18:55:00 ,07:14:00 ,-8
2022-03-12 ,-1                ,-7                ,               15 ,-6                    ,-3                 ,-2                    ,                6.6 ,                  98 ,            3     ,           1014 ,               100     ,              0 ,             0 ,-11            ,                 338 ,              338 ,                 338 ,          5.6 ,       1 ,    5.7 ,météo très défavorable ,18:56:00 ,07:13:00 ,-4
2022-03-13 ,-5                ,-14               ,               27 ,-14                   ,-11                ,-7                    ,                0.1 ,                  80 ,           10     ,           1018 ,                60.875 ,              0 ,             0 ,-25            ,                 113 ,              122 ,                 122 ,          0.1 ,       1 ,    7.2 ,météo très défavorable ,18:58:00 ,07:11:00 ,-12
2022-03-14 ,3                 ,-6                ,               16 ,-3                    ,1                  ,1                     ,                0.5 ,                 100 ,            7.5   ,           1022 ,                92.375 ,              3 ,             2 ,-8             ,                 332 ,              368 ,                 248 ,          0.3 ,       1 ,    7.2 ,météo très défavorable ,18:59:00 ,07:09:00 ,-5
2022-03-15 ,-0                ,-4                ,                5 ,-2                    ,0                  ,-0                    ,                0.9 ,                  97 ,            6.375 ,           1025 ,                69.25  ,              0 ,             0 ,-4             ,                 335 ,              122 ,                 116 ,          0.8 ,       1 ,    8.8 ,météo très défavorable ,19:00:00 ,07:07:00 ,-1
2022-03-16 ,2                 ,-7                ,               10 ,-7                    ,0                  ,1                     ,                0   ,                  94 ,            6.75  ,           1023 ,                44.875 ,              2 ,             1 ,-7             ,                 143 ,              113 ,                 143 ,          0   ,       1 ,   11.6 ,météo très défavorable ,19:02:00 ,07:05:00 ,-4
2022-03-17 ,10                ,1                 ,               14 ,1                     ,6                  ,8                     ,                0   ,                  97 ,            6.75  ,           1020 ,                69.125 ,             10 ,             8 ,-2             ,                 143 ,              116 ,                 116 ,          0   ,       2 ,   10.2 ,météo très défavorable ,19:03:00 ,07:03:00 ,1
2022-03-18 ,10                ,4                 ,               11 ,5                     ,8                  ,9                     ,                1.5 ,                  98 ,            8.25  ,           1020 ,                80.5   ,             10 ,             5 ,3              ,                 263 ,              116 ,                 122 ,          0   ,       2 ,    8.8 ,météo très défavorable ,19:04:00 ,07:01:00 ,5
2022-03-19 ,5                 ,3                 ,               21 ,3                     ,5                  ,5                     ,                3.7 ,                  95 ,            5.75  ,           1018 ,                97.625 ,              5 ,             5 ,-2             ,                 296 ,              266 ,                 266 ,          0   ,       1 ,    6.2 ,météo très défavorable ,19:06:00 ,06:59:00 ,3
2022-03-20 ,6                 ,4                 ,               20 ,6                     ,5                  ,4                     ,                1   ,                  95 ,            7.875 ,           1009 ,               100     ,              6 ,             4 ,1              ,                 176 ,              176 ,                 317 ,          0   ,       1 ,    6.3 ,météo très défavorable ,19:07:00 ,06:57:00 ,5
2022-03-21 ,6                 ,2                 ,               23 ,2                     ,5                  ,5                     ,                0   ,                  72 ,           10     ,           1017 ,                64.875 ,              6 ,             0 ,-2             ,                 119 ,              122 ,                 116 ,          0   ,       1 ,    8.9 ,météo très défavorable ,19:08:00 ,06:55:00 ,2
2022-03-22 ,4                 ,-3                ,               22 ,-3                    ,1                  ,3                     ,                0   ,                  57 ,           10     ,           1026 ,                62.375 ,              4 ,             0 ,-8             ,                 116 ,              122 ,                 122 ,          0   ,       2 ,    6.3 ,météo très défavorable ,19:10:00 ,06:53:00 ,-2
2022-03-23 ,9                 ,-1                ,               15 ,-1                    ,3                  ,9                     ,                0   ,                  68 ,           10     ,           1026 ,                20.5   ,              9 ,             0 ,-4             ,                 116 ,              113 ,                 113 ,          0   ,       2 ,   11.6 ,météo très défavorable ,19:11:00 ,06:51:00 ,-1
2022-03-24 ,6                 ,1                 ,               27 ,1                     ,3                  ,5                     ,                8.7 ,                  94 ,            9     ,           1020 ,                88.375 ,              6 ,             3 ,-3             ,                 302 ,              293 ,                 122 ,          0   ,       1 ,    7.6 ,météo très défavorable ,19:12:00 ,06:50:00 ,2
2022-03-25 ,4                 ,0                 ,                6 ,0                     ,2                  ,4                     ,                3.6 ,                 100 ,            7.125 ,           1008 ,               100     ,              4 ,             4 ,0              ,                 317 ,              317 ,                 176 ,          0   ,       1 ,    6.3 ,météo très défavorable ,19:14:00 ,06:48:00 ,1
2022-03-26 ,4                 ,0                 ,               17 ,0                     ,3                  ,4                     ,                0.3 ,                  98 ,            9.375 ,            998 ,                97.125 ,              4 ,             1 ,-4             ,                 326 ,              122 ,                 119 ,          0.3 ,       1 ,    6.3 ,météo très défavorable ,19:15:00 ,06:46:00 ,1
2022-03-27 ,1                 ,-4                ,               23 ,1                     ,0                  ,-2                    ,                0   ,                  97 ,            8.75  ,           1007 ,               100     ,              1 ,             0 ,-6             ,                 122 ,              326 ,                 122 ,          0   ,       1 ,    6.4 ,météo très défavorable ,19:16:00 ,06:44:00 ,1
2022-03-28 ,-6                ,-10               ,               23 ,-10                   ,-8                 ,-6                    ,                0   ,                  62 ,           10     ,           1016 ,               100     ,              0 ,             0 ,-18            ,                 368 ,              326 ,                 368 ,          0   ,       1 ,    6.4 ,météo très défavorable ,19:17:00 ,06:42:00 ,-8
2022-03-29 ,-1                ,-9                ,               19 ,-9                    ,-4                 ,-1                    ,                0   ,                  56 ,           10     ,           1020 ,                83.5   ,              0 ,             0 ,-16            ,                 122 ,              122 ,                 122 ,          0   ,       2 ,    6.4 ,météo très défavorable ,19:19:00 ,06:40:00 ,-9
2022-03-30 ,1                 ,-5                ,                9 ,-5                    ,0                  ,1                     ,                0.2 ,                  62 ,            9.625 ,           1023 ,                23.25  ,              1 ,             0 ,-9             ,                 113 ,              113 ,                 116 ,          0.2 ,       2 ,   11.6 ,météo très défavorable ,19:20:00 ,06:38:00 ,-4
2022-03-31 ,9                 ,-1                ,               21 ,1                     ,5                  ,9                     ,                2.7 ,                  98 ,            6.625 ,           1012 ,                80.875 ,              9 ,             9 ,-3             ,                 116 ,              266 ,                 266 ,          0.5 ,       2 ,    7.7 ,météo très défavorable ,19:21:00 ,06:36:00 ,1
2022-04-01 ,9                 ,2                 ,               30 ,6                     ,8                  ,5                     ,                0.9 ,                  78 ,           10     ,           1003 ,                73     ,              9 ,             8 ,2              ,                 122 ,              119 ,                 176 ,          0   ,       2 ,    6.4 ,météo défavorable      ,19:23:00 ,06:34:00 ,7
2022-04-02 ,8                 ,-2                ,               20 ,-2                    ,4                  ,7                     ,                0   ,                  63 ,           10     ,           1015 ,                32.25  ,              8 ,             0 ,-8             ,                 116 ,              113 ,                 116 ,          0   ,       1 ,   11.6 ,météo très défavorable ,19:24:00 ,06:32:00 ,-1
2022-04-03 ,7                 ,1                 ,               18 ,1                     ,6                  ,6                     ,                0   ,                  77 ,           10     ,           1014 ,                92.875 ,              7 ,             0 ,-1             ,                 116 ,              122 ,                 122 ,          0   ,       1 ,    6.5 ,météo très défavorable ,19:25:00 ,06:30:00 ,2
2022-04-04 ,9                 ,0                 ,                8 ,-0                    ,7                  ,9                     ,                0   ,                  83 ,           10     ,           1016 ,                75.875 ,              9 ,             0 ,-2             ,                 119 ,              122 ,                 116 ,          0   ,       2 ,    9   ,météo très défavorable ,19:27:00 ,06:29:00 ,1
2022-04-05 ,10                ,0                 ,                8 ,0                     ,8                  ,10                    ,                0   ,                  76 ,           10     ,           1019 ,                29.5   ,             10 ,             0 ,-2             ,                 116 ,              113 ,                 116 ,          0   ,       3 ,   11.6 ,météo très défavorable ,19:28:00 ,06:27:00 ,2
2022-04-06 ,8                 ,1                 ,               19 ,1                     ,8                  ,6                     ,                0   ,                  70 ,           10     ,           1018 ,                57.75  ,              8 ,             4 ,-4             ,                 113 ,              119 ,                 122 ,          0   ,       3 ,    7.8 ,météo très défavorable ,19:29:00 ,06:25:00 ,2
2022-04-07 ,8                 ,6                 ,               13 ,7                     ,7                  ,7                     ,               11.1 ,                  98 ,            9.125 ,           1011 ,               100     ,              8 ,             7 ,4              ,                 296 ,              296 ,                 296 ,          0   ,       2 ,    6.5 ,météo très défavorable ,19:31:00 ,06:23:00 ,7
2022-04-08 ,7                 ,2                 ,               13 ,2                     ,4                  ,7                     ,                6.9 ,                  97 ,            6.5   ,           1007 ,                92     ,              7 ,             6 ,0              ,                 296 ,              266 ,                 122 ,          0   ,       1 ,    6.6 ,météo très défavorable ,19:32:00 ,06:21:00 ,2
2022-04-09 ,8                 ,2                 ,               15 ,2                     ,8                  ,7                     ,                0.5 ,                  98 ,            4.75  ,           1003 ,                89.5   ,              8 ,             5 ,0              ,                 248 ,              122 ,                 266 ,          0   ,       2 ,    6.6 ,météo très défavorable ,19:33:00 ,06:19:00 ,4
2022-04-10 ,7                 ,2                 ,               22 ,2                     ,7                  ,6                     ,                1.8 ,                  85 ,            8.875 ,           1010 ,                91.875 ,              7 ,             3 ,-2             ,                 122 ,              122 ,                 266 ,          0   ,       1 ,    6.6 ,météo très défavorable ,19:34:00 ,06:17:00 ,3
2022-04-11 ,13                ,0                 ,                8 ,0                     ,8                  ,13                    ,                0   ,                  84 ,           10     ,           1016 ,                15.75  ,             13 ,             1 ,-3             ,                 113 ,              113 ,                 113 ,          0   ,       3 ,   11.6 ,météo très défavorable ,19:36:00 ,06:16:00 ,1
2022-04-12 ,15                ,6                 ,               23 ,6                     ,15                 ,15                    ,                2.3 ,                  94 ,            8.875 ,           1016 ,                57.5   ,             15 ,             5 ,4              ,                 266 ,              113 ,                 116 ,          0   ,       3 ,   10.4 ,météo correcte         ,19:37:00 ,06:14:00 ,6
2022-04-13 ,8                 ,6                 ,               14 ,6                     ,8                  ,7                     ,                0.8 ,                  79 ,            9     ,           1021 ,                72.375 ,              8 ,             5 ,5              ,                 119 ,              176 ,                 176 ,          0   ,       3 ,    6.6 ,météo très défavorable ,19:38:00 ,06:12:00 ,6
2022-04-14 ,8                 ,4                 ,               14 ,4                     ,6                  ,6                     ,                1.7 ,                  96 ,            4.75  ,           1013 ,               100     ,              8 ,             7 ,1              ,                 266 ,              266 ,                 266 ,          0   ,       2 ,    6.7 ,météo très défavorable ,19:40:00 ,06:10:00 ,4
2022-04-15 ,15                ,3                 ,               26 ,3                     ,12                 ,14                    ,                0   ,                  81 ,           10     ,           1015 ,                41.5   ,             15 ,             3 ,1              ,                 113 ,              116 ,                 122 ,          0   ,       4 ,    9.1 ,météo correcte         ,19:41:00 ,06:09:00 ,4
2022-04-16 ,9                 ,1                 ,               20 ,1                     ,7                  ,9                     ,                0.3 ,                  67 ,            9     ,           1014 ,                47     ,              9 ,             4 ,-3             ,                 113 ,              122 ,                 116 ,          0   ,       2 ,    9.1 ,météo très défavorable ,19:42:00 ,06:07:00 ,3
2022-04-17 ,11                ,1                 ,               22 ,1                     ,7                  ,11                    ,                0.5 ,                  65 ,           10     ,           1023 ,                52.625 ,             11 ,             1 ,-1             ,                 113 ,              122 ,                 176 ,          0   ,       2 ,    7.9 ,météo très défavorable ,19:43:00 ,06:05:00 ,2
2022-04-18 ,10                ,1                 ,                6 ,1                     ,10                 ,10                    ,                0   ,                  70 ,           10     ,           1028 ,                27.125 ,             10 ,             0 ,-1             ,                 113 ,              113 ,                 122 ,          0   ,       3 ,    9.2 ,météo très défavorable ,19:45:00 ,06:03:00 ,2
2022-04-19 ,8                 ,3                 ,               20 ,4                     ,4                  ,4                     ,                4.8 ,                  96 ,            5.625 ,           1019 ,               100     ,              8 ,             4 ,0              ,                 266 ,              296 ,                 317 ,          0.3 ,       1 ,    6.7 ,météo très défavorable ,19:46:00 ,06:02:00 ,6
2022-04-20 ,9                 ,1                 ,               26 ,1                     ,5                  ,9                     ,                0   ,                  82 ,           10     ,           1027 ,                78.125 ,              9 ,             2 ,-5             ,                 122 ,              122 ,                 116 ,          0   ,       1 ,    8.4 ,météo très défavorable ,19:47:00 ,06:00:00 ,3
2022-04-21 ,10                ,1                 ,               30 ,1                     ,6                  ,10                    ,                3.4 ,                  91 ,            8.75  ,           1029 ,                64.5   ,             10 ,             8 ,-3             ,                 116 ,              266 ,                 296 ,          0   ,       3 ,    9.9 ,météo très défavorable ,19:49:00 ,05:58:00 ,1
2022-04-22 ,12                ,5                 ,               24 ,6                     ,9                  ,12                    ,                0.3 ,                  81 ,            9.875 ,           1031 ,                52.875 ,             12 ,             7 ,1              ,                 116 ,              122 ,                 113 ,          0   ,       2 ,   11   ,météo très défavorable ,19:50:00 ,05:57:00 ,7
2022-04-23 ,8                 ,0                 ,               10 ,0                     ,7                  ,8                     ,                0   ,                  74 ,           10     ,           1033 ,                57.875 ,              8 ,             0 ,-2             ,                 119 ,              116 ,                 122 ,          0   ,       1 ,   12.2 ,météo très défavorable ,19:51:00 ,05:55:00 ,2
2022-04-24 ,9                 ,4                 ,               16 ,4                     ,6                  ,9                     ,                0   ,                  73 ,           10     ,           1026 ,                85.875 ,              9 ,             2 ,0              ,                 122 ,              122 ,                 122 ,          0   ,       3 ,    9.9 ,météo très défavorable ,19:52:00 ,05:53:00 ,5
2022-04-25 ,18                ,7                 ,               22 ,7                     ,16                 ,18                    ,                3.1 ,                  86 ,            7.875 ,           1021 ,                98.375 ,             18 ,            14 ,5              ,                 119 ,              266 ,                 353 ,          0   ,       3 ,    8.8 ,météo défavorable      ,19:54:00 ,05:52:00 ,7
2022-04-26 ,15                ,9                 ,               27 ,11                    ,14                 ,12                    ,                3.3 ,                  92 ,            8.75  ,           1016 ,                85.5   ,             15 ,            13 ,10             ,                 176 ,              176 ,                 119 ,          0   ,       3 ,    8.8 ,météo défavorable      ,19:55:00 ,05:50:00 ,14
2022-04-27 ,8                 ,3                 ,               19 ,3                     ,8                  ,5                     ,                0.2 ,                  72 ,           10     ,           1015 ,                61.5   ,              8 ,             3 ,-1             ,                 116 ,              119 ,                 176 ,          0   ,       2 ,   11.1 ,météo très défavorable ,19:56:00 ,05:49:00 ,5
2022-04-28 ,11                ,0                 ,               27 ,0                     ,8                  ,10                    ,                0   ,                  66 ,           10     ,           1016 ,                59.75  ,             11 ,             0 ,-5             ,                 119 ,              122 ,                 119 ,          0   ,       2 ,   11.1 ,météo très défavorable ,19:57:00 ,05:47:00 ,1
2022-04-29 ,13                ,1                 ,               20 ,1                     ,9                  ,13                    ,                0   ,                  55 ,           10     ,           1020 ,                30.75  ,             13 ,             0 ,-4             ,                 113 ,              116 ,                 116 ,          0   ,       3 ,   14.1 ,météo très défavorable ,19:59:00 ,05:46:00 ,2
2022-04-30 ,14                ,4                 ,               10 ,4                     ,10                 ,14                    ,                0   ,                  75 ,           10     ,           1023 ,                65.125 ,             14 ,             2 ,1              ,                 122 ,              116 ,                 122 ,          0   ,       3 ,   11.3 ,météo très défavorable ,20:00:00 ,05:44:00 ,4
2022-05-01 ,20                ,6                 ,                5 ,6                     ,17                 ,18                    ,                0   ,                  77 ,           10     ,           1023 ,                10.25  ,             20 ,             5 ,6              ,                 113 ,              113 ,                 113 ,          0   ,       3 ,   14.5 ,météo favorable        ,20:01:00 ,05:43:00 ,7
2022-05-02 ,14                ,6                 ,               13 ,6                     ,14                 ,10                    ,                0.2 ,                  81 ,            9     ,           1019 ,                45.75  ,             14 ,             8 ,4              ,                 113 ,              119 ,                 266 ,          0   ,       4 ,   11.3 ,météo correcte         ,20:02:00 ,05:41:00 ,8
2022-05-03 ,16                ,8                 ,               10 ,8                     ,12                 ,16                    ,                0.1 ,                  97 ,            6.5   ,           1021 ,                87     ,             16 ,            10 ,7              ,                 248 ,              122 ,                 122 ,          0   ,       3 ,   10.2 ,météo défavorable      ,20:04:00 ,05:40:00 ,9
2022-05-04 ,15                ,10                ,               17 ,10                    ,10                 ,15                    ,                2.3 ,                  96 ,            6.875 ,           1017 ,                76.875 ,             15 ,            11 ,7              ,                 296 ,              143 ,                 116 ,          0   ,       3 ,   10.2 ,météo défavorable      ,20:05:00 ,05:38:00 ,10
2022-05-05 ,18                ,5                 ,               17 ,5                     ,14                 ,18                    ,                0   ,                  79 ,           10     ,           1020 ,                10.625 ,             18 ,             7 ,4              ,                 113 ,              113 ,                 113 ,          0   ,       4 ,   14.5 ,météo favorable        ,20:06:00 ,05:37:00 ,7
2022-05-06 ,16                ,6                 ,               13 ,6                     ,13                 ,15                    ,                0   ,                  61 ,           10     ,           1018 ,                28.625 ,             16 ,             3 ,4              ,                 116 ,              113 ,                 116 ,          0   ,       4 ,   14.5 ,météo correcte         ,20:07:00 ,05:35:00 ,8
2022-05-07 ,17                ,3                 ,               18 ,3                     ,15                 ,16                    ,                0   ,                  59 ,           10     ,           1022 ,                 0.5   ,             17 ,             1 ,-1             ,                 113 ,              113 ,                 113 ,          0   ,       4 ,   14.5 ,météo correcte         ,20:09:00 ,05:34:00 ,4
2022-05-08 ,19                ,3                 ,               14 ,3                     ,15                 ,17                    ,                0   ,                  68 ,           10     ,           1027 ,                 5.5   ,             19 ,             3 ,-0             ,                 113 ,              113 ,                 113 ,          0   ,       4 ,   14.5 ,météo favorable        ,20:10:00 ,05:33:00 ,4
2022-05-09 ,20                ,5                 ,               13 ,5                     ,17                 ,19                    ,                0   ,                  69 ,           10     ,           1030 ,                35.25  ,             20 ,             6 ,4              ,                 113 ,              113 ,                 122 ,          0   ,       4 ,   11.4 ,météo favorable        ,20:11:00 ,05:31:00 ,7
2022-05-10 ,24                ,8                 ,               11 ,8                     ,19                 ,24                    ,                0   ,                  68 ,           10     ,           1033 ,                 0.875 ,             24 ,             8 ,8              ,                 113 ,              113 ,                 113 ,          0   ,       5 ,   14.5 ,météo favorable        ,20:12:00 ,05:30:00 ,10
2022-05-11 ,25                ,10                ,               14 ,10                    ,21                 ,23                    ,                0   ,                  78 ,           10     ,           1028 ,                16.125 ,             25 ,            12 ,9              ,                 113 ,              113 ,                 113 ,          0   ,       5 ,   14.5 ,météo favorable        ,20:13:00 ,05:29:00 ,12
2022-05-12 ,29                ,13                ,                8 ,13                    ,24                 ,27                    ,                0   ,                  77 ,           10     ,           1028 ,                 7.75  ,             29 ,            15 ,13             ,                 113 ,              113 ,                 113 ,          0   ,       6 ,   14.5 ,météo favorable        ,20:15:00 ,05:27:00 ,15
2022-05-13 ,30                ,15                ,               17 ,15                    ,26                 ,28                    ,                0   ,                  78 ,           10     ,           1024 ,                 3.5   ,             32 ,            18 ,15             ,                 113 ,              113 ,                 113 ,          0   ,       6 ,   14.5 ,météo idéale           ,20:16:00 ,05:26:00 ,17
2022-05-14 ,27                ,17                ,               12 ,17                    ,25                 ,26                    ,                0.5 ,                  89 ,            9.875 ,           1019 ,                53.75  ,             28 ,            17 ,17             ,                 116 ,              116 ,                 176 ,          0   ,       6 ,   11.4 ,météo favorable        ,20:17:00 ,05:25:00 ,18
2022-05-15 ,26                ,17                ,               15 ,17                    ,23                 ,25                    ,                2.1 ,                  96 ,            9.75  ,           1010 ,                69     ,             27 ,            18 ,17             ,                 353 ,              176 ,                 176 ,          0   ,       5 ,   10.4 ,météo défavorable      ,20:18:00 ,05:24:00 ,18
2022-05-16 ,21                ,15                ,               14 ,15                    ,21                 ,15                    ,                5.2 ,                  93 ,            8.625 ,           1006 ,                63.875 ,             24 ,            17 ,14             ,                 113 ,              119 ,                 296 ,          0   ,       4 ,   11.4 ,météo correcte         ,20:19:00 ,05:23:00 ,16
2022-05-17 ,16                ,9                 ,               31 ,11                    ,9                  ,11                    ,                4   ,                  93 ,            5.875 ,           1005 ,                94.75  ,             16 ,            14 ,6              ,                 266 ,              266 ,                 176 ,          0   ,       3 ,    9.4 ,météo défavorable      ,20:20:00 ,05:22:00 ,13
2022-05-18 ,20                ,5                 ,               17 ,5                     ,14                 ,19                    ,                0   ,                  70 ,           10     ,           1014 ,                 2.375 ,             20 ,             8 ,2              ,                 113 ,              113 ,                 113 ,          0   ,       4 ,   14.5 ,météo favorable        ,20:22:00 ,05:20:00 ,6
2022-05-19 ,16                ,8                 ,               19 ,8                     ,11                 ,16                    ,                2.2 ,                  98 ,            7.875 ,           1011 ,                76.875 ,             16 ,            13 ,6              ,                 266 ,              296 ,                 176 ,          0   ,       4 ,    9.4 ,météo défavorable      ,20:23:00 ,05:19:00 ,9
2022-05-20 ,24                ,9                 ,               23 ,9                     ,20                 ,20                    ,                1.1 ,                  95 ,           10     ,           1008 ,                64.125 ,             25 ,            19 ,7              ,                 116 ,              116 ,                 353 ,          0   ,       4 ,   12.5 ,météo correcte         ,20:24:00 ,05:18:00 ,10
2022-05-21 ,23                ,18                ,               18 ,20                    ,20                 ,23                    ,                0.4 ,                  94 ,           10     ,           1018 ,                64.375 ,             25 ,            19 ,19             ,                 176 ,              176 ,                 113 ,          0   ,       6 ,   10.4 ,météo correcte         ,20:25:00 ,05:17:00 ,19
2022-05-22 ,30                ,17                ,               19 ,19                    ,27                 ,26                    ,                0.6 ,                  98 ,            6.25  ,           1016 ,                74.75  ,             32 ,            21 ,19             ,                 248 ,              200 ,                 176 ,          0   ,       5 ,   10.4 ,météo défavorable      ,20:26:00 ,05:17:00 ,19
2022-05-23 ,16                ,10                ,               16 ,11                    ,13                 ,15                    ,                0   ,                  70 ,           10     ,           1027 ,                60.75  ,             16 ,             9 ,8              ,                 122 ,              119 ,                 116 ,          0   ,       4 ,   10.5 ,météo correcte         ,20:27:00 ,05:16:00 ,11
2022-05-24 ,18                ,8                 ,               10 ,8                     ,16                 ,18                    ,                0   ,                  70 ,           10     ,           1028 ,                46.375 ,             18 ,             8 ,7              ,                 113 ,              116 ,                 122 ,          0   ,       4 ,   12.5 ,météo favorable        ,20:28:00 ,05:15:00 ,9
2022-05-25 ,22                ,11                ,                4 ,11                    ,20                 ,21                    ,                0   ,                  73 ,           10     ,           1027 ,                31.625 ,             24 ,            10 ,11             ,                 113 ,              116 ,                 116 ,          0   ,       5 ,   14.5 ,météo favorable        ,20:29:00 ,05:14:00 ,11
2022-05-26 ,18                ,13                ,               16 ,13                    ,14                 ,18                    ,                1   ,                  92 ,            9.875 ,           1024 ,                83.5   ,             18 ,            17 ,12             ,                 122 ,              296 ,                 122 ,          0   ,       5 ,    9.5 ,météo défavorable      ,20:30:00 ,05:13:00 ,13
2022-05-27 ,21                ,15                ,               22 ,15                    ,21                 ,21                    ,                2.7 ,                  93 ,            9.875 ,           1013 ,                68.125 ,             24 ,            19 ,13             ,                 116 ,              176 ,                 176 ,          0   ,       4 ,   10.5 ,météo défavorable      ,20:31:00 ,05:12:00 ,16
2022-05-28 ,20                ,15                ,               23 ,15                    ,19                 ,20                    ,                0.1 ,                  95 ,           10     ,           1011 ,                62.25  ,             20 ,            15 ,15             ,                 176 ,              122 ,                 113 ,          0   ,       5 ,   11.5 ,météo correcte         ,20:32:00 ,05:12:00 ,16
2022-05-29 ,24                ,12                ,               21 ,12                    ,21                 ,21                    ,                0   ,                  84 ,           10     ,           1015 ,                27.875 ,             25 ,            15 ,10             ,                 116 ,              113 ,                 116 ,          0   ,       5 ,   14.5 ,météo favorable        ,20:33:00 ,05:11:00 ,12
2022-05-30 ,25                ,15                ,               18 ,15                    ,23                 ,19                    ,                0.2 ,                  82 ,            9     ,           1015 ,                53.375 ,             27 ,            19 ,15             ,                 116 ,              116 ,                 122 ,          0   ,       6 ,   13.5 ,météo favorable        ,20:34:00 ,05:10:00 ,15
2022-05-31 ,16                ,10                ,               19 ,12                    ,10                 ,16                    ,                0.3 ,                  88 ,           10     ,           1019 ,                81.875 ,             16 ,            12 ,9              ,                 122 ,              122 ,                 113 ,          0   ,       3 ,   10.5 ,météo défavorable      ,20:35:00 ,05:10:00 ,13
2022-06-01 ,14                ,11                ,               18 ,12                    ,14                 ,13                    ,                1   ,                  96 ,            8     ,           1015 ,                94.375 ,             14 ,            13 ,11             ,                 119 ,              353 ,                 143 ,          0   ,       3 ,    9.5 ,météo défavorable      ,20:36:00 ,05:09:00 ,12
2022-06-02 ,18                ,10                ,               10 ,10                    ,17                 ,18                    ,                0   ,                  95 ,            7.75  ,           1010 ,                80.125 ,             18 ,            14 ,9              ,                 143 ,              122 ,                 116 ,          0   ,       4 ,   10.5 ,météo défavorable      ,20:36:00 ,05:08:00 ,11
2022-06-03 ,21                ,13                ,               18 ,13                    ,19                 ,21                    ,                4.7 ,                  97 ,            9.5   ,           1006 ,                80.875 ,             24 ,            13 ,13             ,                 296 ,              116 ,                 176 ,          0   ,       4 ,   11.5 ,météo défavorable      ,20:37:00 ,05:08:00 ,14
2022-06-04 ,17                ,11                ,               28 ,11                    ,16                 ,15                    ,                1.3 ,                  92 ,            9.625 ,           1011 ,                62.625 ,             17 ,            12 ,9              ,                 176 ,              176 ,                 176 ,          0   ,       4 ,   10.6 ,météo correcte         ,20:38:00 ,05:07:00 ,13
2022-06-05 ,21                ,9                 ,               15 ,9                     ,18                 ,21                    ,                0   ,                  82 ,           10     ,           1016 ,                21.5   ,             21 ,            11 ,8              ,                 113 ,              116 ,                 113 ,          0   ,       5 ,   14.5 ,météo favorable        ,20:39:00 ,05:07:00 ,9
2022-06-06 ,19                ,11                ,               12 ,11                    ,19                 ,19                    ,                0   ,                  84 ,           10     ,           1018 ,                40.75  ,             19 ,            12 ,10             ,                 113 ,              116 ,                 116 ,          0   ,       5 ,   13.5 ,météo favorable        ,20:40:00 ,05:07:00 ,11
2022-06-07 ,22                ,15                ,               29 ,16                    ,22                 ,18                    ,                3.6 ,                  68 ,            9.625 ,           1016 ,                70.75  ,             25 ,            16 ,16             ,                 116 ,              116 ,                 176 ,          0   ,       5 ,   12.5 ,météo défavorable      ,20:40:00 ,05:06:00 ,15
2022-06-08 ,23                ,13                ,               18 ,13                    ,20                 ,23                    ,                1.5 ,                  92 ,           10     ,           1012 ,                49.125 ,             25 ,            15 ,11             ,                 119 ,              116 ,                 113 ,          0   ,       4 ,   12.5 ,météo favorable        ,20:41:00 ,05:06:00 ,13
2022-06-09 ,15                ,13                ,               16 ,14                    ,14                 ,14                    ,                4.1 ,                  98 ,            6.75  ,           1011 ,                72.875 ,             15 ,            14 ,12             ,                 119 ,              296 ,                 266 ,          0   ,       4 ,    9.6 ,météo défavorable      ,20:42:00 ,05:06:00 ,14
2022-06-10 ,20                ,11                ,               26 ,12                    ,18                 ,20                    ,                1.5 ,                  96 ,            9.75  ,           1008 ,                69.75  ,             20 ,            15 ,10             ,                 119 ,              353 ,                 176 ,          0   ,       4 ,    9.6 ,météo défavorable      ,20:42:00 ,05:05:00 ,11
2022-06-11 ,22                ,12                ,               15 ,12                    ,20                 ,22                    ,                0   ,                  92 ,           10     ,           1010 ,                25.625 ,             25 ,            13 ,11             ,                 116 ,              113 ,                 113 ,          0   ,       5 ,   14.5 ,météo favorable        ,20:43:00 ,05:05:00 ,13
2022-06-12 ,21                ,14                ,               19 ,14                    ,21                 ,16                    ,                3   ,                  93 ,            7.75  ,           1012 ,                75.375 ,             21 ,            16 ,14             ,                 116 ,              119 ,                 296 ,          0   ,       4 ,   11.6 ,météo défavorable      ,20:43:00 ,05:05:00 ,14
